time_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pressure,temperature,is_launched,base_time_ms
12639,0,0,24.444,0,0,0,1001.41,14.3566,1,9878
12659,0,0,26.6416,0,0,0,1001.25,14.3476,1,9878
12679,0,0,28.8366,0,0,0,1001.08,14.3387,1,9878
12699,0,0,29.0467,0,0,0,1000.92,14.3296,1,9878
12719,0,0,27.2734,0,0,0,1000.75,14.3205,1,9878
12739,0,0,25.4993,0,0,0,1000.58,14.3113,1,9878
12769,0,0,25.0394,0,0,0,1000.33,14.2975,1,9878
12789,0,0,24.731,0,0,0,1000.16,14.2883,1,9878
12809,0,0,25.1522,0,0,0,999.991,14.2789,1,9878
12829,0,0,25.5719,0,0,0,999.82,14.2696,1,9878
12849,0,0,25.2786,0,0,0,999.648,14.2602,1,9878
12869,0,0,24.2731,0,0,0,999.475,14.2507,1,9878
12889,0,0,23.2675,0,0,0,999.301,14.2412,1,9878
12909,0,0,23.9799,0,0,0,999.126,14.2316,1,9878
12929,0,0,24.6916,0,0,0,998.951,14.222,1,9878
12949,0,0,24.8065,0,0,0,998.775,14.2124,1,9878
12969,0,0,24.3255,0,0,0,998.598,14.2027,1,9878
12989,0,0,23.8449,0,0,0,998.42,14.193,1,9878
13019,0,0,23.198,0,0,0,998.152,14.1783,1,9878
13039,0,0,22.7678,0,0,0,997.972,14.1685,1,9878
13059,0,0,24.2132,0,0,0,997.792,14.1586,1,9878
13079,0,0,25.6586,0,0,0,997.61,14.1486,1,9878
13099,0,0,25.9617,0,0,0,997.428,14.1386,1,9878
13119,0,0,25.1236,0,0,0,997.245,14.1286,1,9878
13139,0,0,24.2871,0,0,0,997.061,14.1185,1,9878
13159,0,0,24.5538,0,0,0,996.876,14.1084,1,9878
13179,0,0,24.8214,0,0,0,996.691,14.0982,1,9878
13199,0,0,24.6501,0,0,0,996.504,14.088,1,9878
13219,0,0,24.0403,0,0,0,996.317,14.0778,1,9878
13239,0,0,23.4316,0,0,0,996.129,14.0674,1,9878
13269,0,0,23.3831,0,0,0,995.845,14.0519,1,9878
13289,0,0,23.3515,0,0,0,995.655,14.0415,1,9878
13309,0,0,23.3921,0,0,0,995.465,14.031,1,9878
13329,0,0,23.4329,0,0,0,995.273,14.0205,1,9878
13349,0,0,23.2456,0,0,0,995.081,14.0099,1,9878
13369,0,0,22.8304,0,0,0,994.888,13.9994,1,9878
13389,0,0,22.415,0,0,0,994.695,13.9887,1,9878
13409,0,0,22.925,0,0,0,994.5,13.9781,1,9878
13429,0,0,23.4338,0,0,0,994.305,13.9673,1,9878
13449,0,0,23.2441,0,0,0,994.109,13.9566,1,9878
13469,0,0,22.3563,0,0,0,993.913,13.9458,1,9878
13489,0,0,21.4681,0,0,0,993.716,13.935,1,9878
13519,0,0,21.8958,0,0,0,993.419,13.9186,1,9878
13539,0,0,22.1793,0,0,0,993.22,13.9077,1,9878
13559,0,0,22.051,0,0,0,993.02,13.8967,1,9878
13579,0,0,21.9219,0,0,0,992.82,13.8857,1,9878
13599,0,0,21.6316,0,0,0,992.619,13.8747,1,9878
13619,0,0,21.1806,0,0,0,992.418,13.8636,1,9878
13639,0,0,20.7294,0,0,0,992.216,13.8525,1,9878
13659,0,0,20.9753,0,0,0,992.013,13.8413,1,9878
13679,0,0,21.2208,0,0,0,991.81,13.8301,1,9878
13699,0,0,21.3554,0,0,0,991.606,13.8189,1,9878
13719,0,0,21.3794,0,0,0,991.401,13.8077,1,9878
13739,0,0,21.4036,0,0,0,991.196,13.7964,1,9878
13769,0,0,21.2783,0,0,0,990.887,13.7793,1,9878
13789,0,0,21.1955,0,0,0,990.68,13.7679,1,9878
13809,0,0,21.0719,0,0,0,990.473,13.7565,1,9878
13829,0,0,20.9491,0,0,0,990.265,13.745,1,9878
13849,0,0,20.7472,0,0,0,990.056,13.7335,1,9878
13869,0,0,20.4665,0,0,0,989.847,13.722,1,9878
13889,0,0,20.1865,0,0,0,989.637,13.7104,1,9878
13919,0,0,20.4947,0,0,0,989.321,13.693,1,9878
13948,0,0,20.4402,0,0,0,989.003,13.6755,1,9878
13969,0,0,19.92,0,0,0,988.791,13.6638,1,9878
13999,0,0,19.5286,0,0,0,988.472,13.6462,1,9878
14029,0,0,19.9126,0,0,0,988.151,13.6285,1,9878
14049,0,0,19.9381,0,0,0,987.936,13.6166,1,9878
14079,0,0,19.6308,0,0,0,987.614,13.5988,1,9878
14099,0,0,19.477,0,0,0,987.398,13.5869,1,9878
14129,0,0,19.3226,0,0,0,987.073,13.5689,1,9878
14159,0,0,19.4333,0,0,0,986.747,13.5509,1,9878
14179,0,0,19.5949,0,0,0,986.529,13.5389,1,9878
14209,0,0,19.4373,0,0,0,986.201,13.5207,1,9878
14239,0,0,19.0794,0,0,0,985.872,13.5025,1,9878
14259,0,0,18.7214,0,0,0,985.652,13.4904,1,9878
14289,0,0,18.1843,0,0,0,985.321,13.4721,1,9878
14309,0,0,18.1365,0,0,0,985.099,13.4598,1,9878
14339,0,0,18.0648,0,0,0,984.767,13.4414,1,9878
14369,0,0,18.1486,0,0,0,984.433,13.4229,1,9878
14389,0,0,18.2047,0,0,0,984.21,13.4106,1,9878
14419,0,0,15.9985,0,0,0,983.874,13.392,1,9878
14449,0,0,13.3097,0,0,0,983.538,13.3733,1,9878
14469,0,0,10.8714,0,0,0,983.313,13.3609,1,9878
14499,0,0,7.81403,0,0,0,982.976,13.3422,1,9878
14529,0,0,5.95109,0,0,0,982.638,13.3235,1,9878
14549,0,0,5.09749,0,0,0,982.413,13.311,1,9878
14579,0,0,4.39841,0,0,0,982.075,13.2922,1,9878
14599,0,0,4.00154,0,0,0,981.85,13.2798,1,9878
14629,0,0,3.50962,0,0,0,981.513,13.261,1,9878
14659,0,0,2.84016,0,0,0,981.176,13.2423,1,9878
14679,0,0,2.33483,0,0,0,980.951,13.2298,1,9878
14709,0,0,1.81954,0,0,0,980.614,13.2111,1,9878
14739,0,0,1.42534,0,0,0,980.278,13.1924,1,9878
14759,0,0,1.11321,0,0,0,980.054,13.18,1,9878
14789,0,0,0.64491,0,0,0,979.718,13.1613,1,9878
14809,0,0,0.340822,0,0,0,979.494,13.1489,1,9878
14839,0,0,-0.0533177,0,0,0,979.159,13.1303,1,9878
14869,0,0,-0.323489,0,0,0,978.825,13.1117,1,9878
14889,0,0,-0.26331,0,0,0,978.602,13.0993,1,9878
14919,0,0,-0.595552,0,0,0,978.269,13.0807,1,9878
14949,0,0,-0.880277,0,0,0,977.936,13.0622,1,9878
14969,0,0,-1.05407,0,0,0,977.714,13.0498,1,9878
14999,0,0,-1.3842,0,0,0,977.382,13.0313,1,9878
15029,0,0,-1.74837,0,0,0,977.05,13.0129,1,9878
15049,0,0,-1.90179,0,0,0,976.829,13.0006,1,9878
15079,0,0,-2.13115,0,0,0,976.499,12.9822,1,9878
15099,0,0,-2.33826,0,0,0,976.279,12.9699,1,9878
15129,0,0,-2.64817,0,0,0,975.95,12.9515,1,9878
15159,0,0,-2.83106,0,0,0,975.621,12.9332,1,9878
15179,0,0,-2.95272,0,0,0,975.402,12.921,1,9878
15209,0,0,-3.22168,0,0,0,975.075,12.9028,1,9878
15239,0,0,-3.47457,0,0,0,974.748,12.8845,1,9878
15259,0,0,-3.62207,0,0,0,974.531,12.8724,1,9878
15289,0,0,-3.83143,0,0,0,974.206,12.8542,1,9878
15309,0,0,-3.95521,0,0,0,973.989,12.8421,1,9878
15339,0,0,-4.1591,0,0,0,973.665,12.8241,1,9878
15369,0,0,-4.39931,0,0,0,973.342,12.806,1,9878
15389,0,0,-4.53362,0,0,0,973.127,12.794,1,9878
15419,0,0,-4.69635,0,0,0,972.806,12.776,1,9878
15449,0,0,-4.89636,0,0,0,972.485,12.7581,1,9878
15469,0,0,-5.04204,0,0,0,972.272,12.7462,1,9878
15499,0,0,-5.24015,0,0,0,971.952,12.7283,1,9878
15529,0,0,-5.42784,0,0,0,971.634,12.7105,1,9878
15549,0,0,-5.52269,0,0,0,971.422,12.6986,1,9878
15579,0,0,-5.66459,0,0,0,971.106,12.6809,1,9878
15599,0,0,-5.78534,0,0,0,970.895,12.6691,1,9878
15629,0,0,-5.96598,0,0,0,970.58,12.6515,1,9878
15659,0,0,-6.09706,0,0,0,970.266,12.6339,1,9878
15679,0,0,-6.18417,0,0,0,970.057,12.6222,1,9878
15709,0,0,-6.34244,0,0,0,969.744,12.6047,1,9878
15739,0,0,-6.49689,0,0,0,969.433,12.5872,1,9878
15759,0,0,-6.59517,0,0,0,969.226,12.5756,1,9878
15789,0,0,-6.73301,0,0,0,968.916,12.5582,1,9878
15809,0,0,-6.81236,0,0,0,968.71,12.5467,1,9878
15839,0,0,-6.93311,0,0,0,968.402,12.5294,1,9878
15869,0,0,-7.05747,0,0,0,968.096,12.5122,1,9878
15889,0,0,-7.13026,0,0,0,967.891,12.5007,1,9878
15919,0,0,-7.22431,0,0,0,967.586,12.4836,1,9878
15949,0,0,-7.31846,0,0,0,967.282,12.4665,1,9878
15969,0,0,-7.38128,0,0,0,967.08,12.4552,1,9878
15999,0,0,-7.47347,0,0,0,966.778,12.4382,1,9878
16029,0,0,-7.56466,0,0,0,966.477,12.4213,1,9878
16049,0,0,-7.64103,0,0,0,966.277,12.41,1,9878
16079,0,0,-7.7555,0,0,0,965.978,12.3932,1,9878
16099,0,0,-7.78076,0,0,0,965.779,12.382,1,9878
16129,0,0,-7.81857,0,0,0,965.482,12.3653,1,9878
16159,0,0,-7.98336,0,0,0,965.186,12.3487,1,9878
16179,0,0,-8.09302,0,0,0,964.989,12.3376,1,9878
16209,0,0,-8.05663,0,0,0,964.694,12.321,1,9878
16239,0,0,-8.08648,0,0,0,964.401,12.3045,1,9878
16259,0,0,-8.19472,0,0,0,964.207,12.2936,1,9878
16289,0,0,-8.30259,0,0,0,963.915,12.2772,1,9878
16309,0,0,-8.30214,0,0,0,963.722,12.2663,1,9878
16339,0,0,-8.33809,0,0,0,963.433,12.25,1,9878
16369,0,0,-8.44732,0,0,0,963.145,12.2337,1,9878
16389,0,0,-8.47183,0,0,0,962.953,12.223,1,9878
16419,0,0,-8.43625,0,0,0,962.667,12.2068,1,9878
16449,0,0,-8.47112,0,0,0,962.382,12.1908,1,9878
16469,0,0,-8.51782,0,0,0,962.193,12.1801,1,9878
16499,0,0,-7.63976,0,0,0,961.91,12.1641,1,9878
16529,0,0,-7.62483,0,0,0,961.628,12.1482,1,9878
16549,0,0,-7.61491,0,0,0,961.441,12.1377,1,9878
16579,0,0,-7.60009,0,0,0,961.161,12.1219,1,9878
16599,0,0,-7.59024,0,0,0,960.975,12.1114,1,9878
16629,0,0,-7.57549,0,0,0,960.697,12.0957,1,9878
16659,0,0,-7.56076,0,0,0,960.42,12.08,1,9878
16679,0,0,-7.55093,0,0,0,960.236,12.0696,1,9878
16709,0,0,-7.53615,0,0,0,959.961,12.0541,1,9878
16739,0,0,-7.5213,0,0,0,959.687,12.0386,1,9878
16759,0,0,-7.51135,0,0,0,959.505,12.0283,1,9878
16789,0,0,-7.49631,0,0,0,959.233,12.0129,1,9878
16809,0,0,-7.48621,0,0,0,959.052,12.0027,1,9878
16839,0,0,-7.47094,0,0,0,958.782,11.9874,1,9878
16869,0,0,-7.45552,0,0,0,958.513,11.9722,1,9878
16889,0,0,-7.44515,0,0,0,958.334,11.9621,1,9878
16919,0,0,-7.42948,0,0,0,958.067,11.947,1,9878
16949,0,0,-7.41367,0,0,0,957.8,11.9319,1,9878
16969,0,0,-7.40307,0,0,0,957.623,11.9219,1,9878
16999,0,0,-7.38709,0,0,0,957.359,11.9069,1,9878
17029,0,0,-7.37102,0,0,0,957.096,11.892,1,9878
17049,0,0,-7.36028,0,0,0,956.921,11.8821,1,9878
17079,0,0,-7.34413,0,0,0,956.66,11.8673,1,9878
17099,0,0,-7.33335,0,0,0,956.486,11.8574,1,9878
17129,0,0,-7.31717,0,0,0,956.226,11.8427,1,9878
17159,0,0,-7.30099,0,0,0,955.968,11.8281,1,9878
17179,0,0,-7.2902,0,0,0,955.796,11.8183,1,9878
17209,0,0,-7.27401,0,0,0,955.539,11.8038,1,9878
17239,0,0,-7.25782,0,0,0,955.284,11.7893,1,9878
17259,0,0,-7.24701,0,0,0,955.114,11.7796,1,9878
17289,0,0,-7.23078,0,0,0,954.86,11.7653,1,9878
17309,0,0,-7.21994,0,0,0,954.692,11.7557,1,9878
17339,0,0,-7.20364,0,0,0,954.44,11.7414,1,9878
17369,0,0,-7.18727,0,0,0,954.189,11.7271,1,9878
17389,0,0,-7.17631,0,0,0,954.023,11.7177,1,9878
17419,0,0,-7.15978,0,0,0,953.774,11.7035,1,9878
17449,0,0,-7.14316,0,0,0,953.526,11.6895,1,9878
17469,0,0,-7.13201,0,0,0,953.361,11.6801,1,9878
17499,0,0,-7.11519,0,0,0,953.115,11.6661,1,9878
17529,0,0,-7.09825,0,0,0,952.87,11.6522,1,9878
17549,0,0,-7.08689,0,0,0,952.707,11.643,1,9878
17579,0,0,-7.06975,0,0,0,952.464,11.6291,1,9878
17599,0,0,-7.05826,0,0,0,952.303,11.6199,1,9878
17629,0,0,-7.04095,0,0,0,952.061,11.6062,1,9878
17659,0,0,-7.02354,0,0,0,951.821,11.5925,1,9878
17679,0,0,-7.01189,0,0,0,951.662,11.5835,1,9878
17709,0,0,-6.99435,0,0,0,951.423,11.5699,1,9878
17739,0,0,-6.97675,0,0,0,951.186,11.5564,1,9878
17759,0,0,-6.96499,0,0,0,951.028,11.5474,1,9878
17789,0,0,-6.9473,0,0,0,950.793,11.534,1,9878
17809,0,0,-6.93548,0,0,0,950.636,11.5251,1,9878
17839,0,0,-6.91772,0,0,0,950.402,11.5118,1,9878
17869,0,0,-6.89991,0,0,0,950.17,11.4985,1,9878
17899,0,0,-6.88206,0,0,0,949.938,11.4853,1,9878
17929,0,0,-6.86416,0,0,0,949.708,11.4722,1,9878
17958,0,0,-6.84621,0,0,0,949.478,11.4591,1,9878
17979,0,0,-6.83421,0,0,0,949.326,11.4504,1,9878
18009,0,0,-6.81614,0,0,0,949.098,11.4374,1,9878
18039,0,0,-6.798,0,0,0,948.872,11.4245,1,9878
18069,0,0,-6.77977,0,0,0,948.646,11.4116,1,9878
18099,0,0,-6.76144,0,0,0,948.422,11.3988,1,9878
18129,0,0,-6.74301,0,0,0,948.198,11.3861,1,9878
18149,0,0,-6.73067,0,0,0,948.05,11.3776,1,9878
18179,0,0,-6.71207,0,0,0,947.828,11.365,1,9878
18209,0,0,-6.69336,0,0,0,947.608,11.3524,1,9878
18229,0,0,-6.68082,0,0,0,947.461,11.344,1,9878
18259,0,0,-6.66193,0,0,0,947.243,11.3315,1,9878
18289,0,0,-6.64294,0,0,0,947.025,11.3191,1,9878
18319,0,0,-6.62385,0,0,0,946.808,11.3067,1,9878
18349,0,0,-6.60466,0,0,0,946.593,11.2944,1,9878
18379,0,0,-6.58538,0,0,0,946.378,11.2822,1,9878
18399,0,0,-6.57248,0,0,0,946.236,11.274,1,9878
18429,0,0,-6.55306,0,0,0,946.023,11.2619,1,9878
18459,0,0,-6.53357,0,0,0,945.812,11.2498,1,9878
18479,0,0,-6.52054,0,0,0,945.671,11.2417,1,9878
18509,0,0,-6.50093,0,0,0,945.461,11.2297,1,9878
18539,0,0,-6.48125,0,0,0,945.253,11.2178,1,9878
18569,0,0,-6.46149,0,0,0,945.045,11.2059,1,9878
18599,0,0,-6.44167,0,0,0,944.838,11.1941,1,9878
18629,0,0,-6.42177,0,0,0,944.633,11.1823,1,9878
18649,0,0,-6.40846,0,0,0,944.496,11.1745,1,9878
18679,0,0,-6.38844,0,0,0,944.292,11.1628,1,9878
18709,0,0,-6.36832,0,0,0,944.09,11.1512,1,9878
18729,0,0,-6.35487,0,0,0,943.955,11.1435,1,9878
18759,0,0,-6.3346,0,0,0,943.754,11.132,1,9878
18789,0,0,-6.31424,0,0,0,943.554,11.1205,1,9878
18819,0,0,-6.29378,0,0,0,943.355,11.1091,1,9878
18849,0,0,-6.27322,0,0,0,943.157,11.0978,1,9878
18879,0,0,-6.25254,0,0,0,942.96,11.0865,1,9878
18899,0,0,-6.23871,0,0,0,942.83,11.079,1,9878
18929,0,0,-6.21786,0,0,0,942.635,11.0678,1,9878
18959,0,0,-6.1969,0,0,0,942.441,11.0567,1,9878
18979,0,0,-6.18287,0,0,0,942.312,11.0493,1,9878
19009,0,0,-6.16174,0,0,0,942.12,11.0383,1,9878
19039,0,0,-6.1405,0,0,0,941.929,11.0273,1,9878
19069,0,0,-6.11916,0,0,0,941.738,11.0164,1,9878
19099,0,0,-6.09772,0,0,0,941.549,11.0055,1,9878
19129,0,0,-6.07619,0,0,0,941.361,10.9948,1,9878
19149,0,0,-6.06178,0,0,0,941.236,10.9876,1,9878
19179,0,0,-6.04009,0,0,0,941.05,10.9769,1,9878
19209,0,0,-6.01831,0,0,0,940.865,10.9662,1,9878
19229,0,0,-6.00375,0,0,0,940.742,10.9592,1,9878
19259,0,0,-5.98182,0,0,0,940.558,10.9486,1,9878
19289,0,0,-5.9598,0,0,0,940.376,10.9382,1,9878
19319,0,0,-5.93769,0,0,0,940.194,10.9277,1,9878
19349,0,0,-5.91549,0,0,0,940.014,10.9174,1,9878
19379,0,0,-5.8932,0,0,0,939.835,10.9071,1,9878
19399,0,0,-5.87829,0,0,0,939.716,10.9002,1,9878
19429,0,0,-5.85583,0,0,0,939.538,10.89,1,9878
19459,0,0,-5.83329,0,0,0,939.362,10.8799,1,9878
19479,0,0,-5.8182,0,0,0,939.244,10.8731,1,9878
19509,0,0,-5.79548,0,0,0,939.07,10.8631,1,9878
19539,0,0,-5.77265,0,0,0,938.896,10.8531,1,9878
19569,0,0,-5.74972,0,0,0,938.723,10.8431,1,9878
19599,0,0,-5.72668,0,0,0,938.551,10.8332,1,9878
19629,0,0,-5.70353,0,0,0,938.38,10.8234,1,9878
19649,0,0,-5.68803,0,0,0,938.267,10.8169,1,9878
19679,0,0,-5.6647,0,0,0,938.098,10.8072,1,9878
19709,0,0,-5.64125,0,0,0,937.93,10.7975,1,9878
19729,0,0,-5.62556,0,0,0,937.819,10.7911,1,9878
19759,0,0,-5.60193,0,0,0,937.653,10.7815,1,9878
19789,0,0,-5.57818,0,0,0,937.487,10.772,1,9878
19819,0,0,-5.55433,0,0,0,937.323,10.7625,1,9878
19849,0,0,-5.53038,0,0,0,937.16,10.7531,1,9878
19879,0,0,-5.50631,0,0,0,936.998,10.7438,1,9878
19899,0,0,-5.50509,0,0,0,936.891,10.7376,1,9878
19929,0,0,-5.48079,0,0,0,936.73,10.7284,1,9878
19959,0,0,-5.45639,0,0,0,936.571,10.7192,1,9878
19979,0,0,-5.44007,0,0,0,936.465,10.7131,1,9878
20009,0,0,-5.4155,0,0,0,936.308,10.704,1,9878
20039,0,0,-5.39083,0,0,0,936.151,10.695,1,9878
20069,0,0,-5.36606,0,0,0,935.995,10.686,1,9878
20099,0,0,-5.34119,0,0,0,935.841,10.6771,1,9878
20129,0,0,-5.31622,0,0,0,935.687,10.6682,1,9878
20149,0,0,-5.29951,0,0,0,935.586,10.6624,1,9878
20179,0,0,-5.27437,0,0,0,935.434,10.6536,1,9878
20209,0,0,-5.24911,0,0,0,935.283,10.6449,1,9878
20229,0,0,-5.23222,0,0,0,935.183,10.6391,1,9878
20259,0,0,-5.20679,0,0,0,935.034,10.6305,1,9878
20289,0,0,-5.18125,0,0,0,934.886,10.622,1,9878
20319,0,0,-5.1556,0,0,0,934.739,10.6135,1,9878
20349,0,0,-5.12984,0,0,0,934.593,10.6051,1,9878
20379,0,0,-5.10396,0,0,0,934.448,10.5967,1,9878
20399,0,0,-5.08664,0,0,0,934.352,10.5911,1,9878
20429,0,0,-5.06057,0,0,0,934.208,10.5829,1,9878
20459,0,0,-5.03439,0,0,0,934.066,10.5746,1,9878
20479,0,0,-5.01687,0,0,0,933.972,10.5692,1,9878
20509,0,0,-4.99049,0,0,0,933.831,10.5611,1,9878
20539,0,0,-4.96399,0,0,0,933.692,10.553,1,9878
20569,0,0,-4.93738,0,0,0,933.553,10.545,1,9878
20599,0,0,-4.91066,0,0,0,933.416,10.5371,1,9878
20629,0,0,-4.88382,0,0,0,933.279,10.5292,1,9878
20649,0,0,-4.86587,0,0,0,933.189,10.5239,1,9878
20679,0,0,-4.83885,0,0,0,933.054,10.5161,1,9878
20709,0,0,-4.81171,0,0,0,932.92,10.5084,1,9878
20729,0,0,-4.79356,0,0,0,932.831,10.5033,1,9878
20759,0,0,-4.76624,0,0,0,932.699,10.4956,1,9878
20789,0,0,-4.73881,0,0,0,932.568,10.4881,1,9878
20819,0,0,-4.71128,0,0,0,932.438,10.4805,1,9878
20849,0,0,-4.68363,0,0,0,932.309,10.4731,1,9878
20879,0,0,-4.65588,0,0,0,932.181,10.4657,1,9878
20899,0,0,-4.63732,0,0,0,932.096,10.4607,1,9878
20929,0,0,-4.60938,0,0,0,931.97,10.4534,1,9878
20959,0,0,-4.58134,0,0,0,931.844,10.4462,1,9878
20979,0,0,-4.56258,0,0,0,931.761,10.4414,1,9878
21009,0,0,-4.53435,0,0,0,931.638,10.4342,1,9878
21039,0,0,-4.50602,0,0,0,931.515,10.4271,1,9878
21069,0,0,-4.47757,0,0,0,931.393,10.4201,1,9878
21099,0,0,-4.44901,0,0,0,931.273,10.4131,1,9878
21129,0,0,-4.42033,0,0,0,931.153,10.4062,1,9878
21149,0,0,-4.40115,0,0,0,931.074,10.4016,1,9878
21179,0,0,-4.37229,0,0,0,930.956,10.3947,1,9878
21209,0,0,-4.34332,0,0,0,930.839,10.388,1,9878
21229,0,0,-4.32394,0,0,0,930.762,10.3835,1,9878
21259,0,0,-4.29477,0,0,0,930.646,10.3768,1,9878
21289,0,0,-4.26549,0,0,0,930.532,10.3702,1,9878
21319,0,0,-4.23609,0,0,0,930.419,10.3636,1,9878
21349,0,0,-4.20658,0,0,0,930.307,10.3571,1,9878
21379,0,0,-4.17696,0,0,0,930.195,10.3507,1,9878
21399,0,0,-4.15715,0,0,0,930.122,10.3464,1,9878
21429,0,0,-4.12734,0,0,0,930.012,10.34,1,9878
21459,0,0,-4.09742,0,0,0,929.904,10.3338,1,9878
21479,0,0,-4.07741,0,0,0,929.832,10.3296,1,9878
21509,0,0,-4.0473,0,0,0,929.725,10.3234,1,9878
21539,0,0,-4.01709,0,0,0,929.619,10.3173,1,9878
21569,0,0,-3.98676,0,0,0,929.514,10.3112,1,9878
21599,0,0,-3.95633,0,0,0,929.41,10.3051,1,9878
21629,0,0,-3.92579,0,0,0,929.307,10.2992,1,9878
21649,0,0,-3.90537,0,0,0,929.239,10.2952,1,9878
21679,0,0,-3.87465,0,0,0,929.138,10.2894,1,9878
21709,0,0,-3.84382,0,0,0,929.038,10.2835,1,9878
21729,0,0,-3.82321,0,0,0,928.972,10.2797,1,9878
21759,0,0,-3.79221,0,0,0,928.873,10.274,1,9878
21789,0,0,-3.7611,0,0,0,928.776,10.2683,1,9878
21819,0,0,-3.72989,0,0,0,928.679,10.2627,1,9878
21849,0,0,-3.69857,0,0,0,928.583,10.2572,1,9878
21879,0,0,-3.66714,0,0,0,928.489,10.2517,1,9878
21899,0,0,-3.64613,0,0,0,928.426,10.248,1,9878
21929,0,0,-3.61453,0,0,0,928.333,10.2427,1,9878
21959,0,0,-3.58283,0,0,0,928.242,10.2373,1,9878
21979,0,0,-3.56163,0,0,0,928.181,10.2338,1,9878
22009,0,0,-3.52975,0,0,0,928.091,10.2286,1,9878
22039,0,0,-3.49776,0,0,0,928.001,10.2234,1,9878
22069,0,0,-3.46567,0,0,0,927.913,10.2182,1,9878
22099,0,0,-3.43348,0,0,0,927.826,10.2132,1,9878
22129,0,0,-3.40118,0,0,0,927.74,10.2082,1,9878
22149,0,0,-3.37959,0,0,0,927.683,10.2049,1,9878
22179,0,0,-3.34712,0,0,0,927.598,10.1999,1,9878
22209,0,0,-3.31455,0,0,0,927.514,10.1951,1,9878
22229,0,0,-3.29277,0,0,0,927.459,10.1919,1,9878
22259,0,0,-3.26003,0,0,0,927.377,10.1871,1,9878
22289,0,0,-3.22719,0,0,0,927.296,10.1824,1,9878
22319,0,0,-3.19425,0,0,0,927.216,10.1778,1,9878
22349,0,0,-3.16121,0,0,0,927.137,10.1732,1,9878
22379,0,0,-3.12807,0,0,0,927.059,10.1686,1,9878
22399,0,0,-3.10593,0,0,0,927.008,10.1657,1,9878
22429,0,0,-3.07263,0,0,0,926.932,10.1612,1,9878
22459,0,0,-3.03924,0,0,0,926.856,10.1568,1,9878
22479,0,0,-3.01692,0,0,0,926.807,10.154,1,9878
22509,0,0,-2.98337,0,0,0,926.733,10.1497,1,9878
22539,0,0,-2.94973,0,0,0,926.66,10.1454,1,9878
22569,0,0,-2.916,0,0,0,926.589,10.1413,1,9878
22599,0,0,-2.88217,0,0,0,926.518,10.1372,1,9878
22629,0,0,-2.84826,0,0,0,926.448,10.1331,1,9878
22649,0,0,-2.8256,0,0,0,926.402,10.1304,1,9878
22679,0,0,-2.79153,0,0,0,926.334,10.1265,1,9878
22709,0,0,-2.75738,0,0,0,926.267,10.1226,1,9878
22729,0,0,-2.73457,0,0,0,926.223,10.12,1,9878
22759,0,0,-2.70027,0,0,0,926.157,10.1162,1,9878
22789,0,0,-2.66588,0,0,0,926.093,10.1124,1,9878
22819,0,0,-2.63142,0,0,0,926.029,10.1088,1,9878
22849,0,0,-2.59686,0,0,0,925.967,10.1051,1,9878
22879,0,0,-2.56222,0,0,0,925.905,10.1015,1,9878
22899,0,0,-2.53908,0,0,0,925.865,10.0992,1,9878
22929,0,0,-2.50431,0,0,0,925.805,10.0957,1,9878
22959,0,0,-2.46945,0,0,0,925.746,10.0923,1,9878
22979,0,0,-2.44617,0,0,0,925.707,10.09,1,9878
23009,0,0,-2.41117,0,0,0,925.65,10.0867,1,9878
